Datetime,Conversation ID,Tweet ID,Text,Likes,Retweets,Replies,Language,Media,Username,User Description,User Image
2022-03-29 07:42:58+00:00,1508711299530002440,1508711299530002440,"Our #digitalfashion #NFT
🦈💔𝓓𝓔𝓔𝓟 𝓕𝓔𝓔(𝓡)💔🦈 
represents a silhouette stained by the artificial colours of ocean debris, an appearance so unnatural it meets the unique hues that is the coral reef.

 https://t.co/CA9zGvzCoB

#CFW22 #MVFW #MVFW22 https://t.co/OKflevMqSu",19,5,1,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FPAEXZXaIAU-w67?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FPAEXZXaIAU-w67?format=jpg&name=large')]",mutani_io,𝕋𝕙𝕖 𝕞𝕠𝕤𝕥 𝕗𝕒𝕣 𝕠𝕦𝕥 𝕗𝕒𝕤𝕙𝕚𝕠𝕟 𝕚𝕟 𝕥𝕙𝕖 𝕔𝕪𝕓𝕖𝕣-𝕤𝕔𝕖𝕟𝕖,https://pbs.twimg.com/profile_images/1582742153826009089/Wq_uOwoi_normal.jpg
2022-03-29 07:00:40+00:00,1508443272959741958,1508700652809162753,@DerhiRoei @martinshibuya @davidcash888 @ggcasimiro_ @decentraland It was truly a magical! @Placebo_dfh absolutely positively had some of the most stunning designs all of #MVFW  Setting the standard for Metaverse Haute Couture!!!,3,1,1,en,,dclZEUS,,https://pbs.twimg.com/profile_images/1526440063558631424/N7Mi0JI0_normal.jpg
2022-03-29 06:58:54+00:00,1508700206128271361,1508700206128271361,"The first-ever Metaverse Fashion Week just wrapped. Here’s what we learned. #MVFW 
https://t.co/DeVRNWRCZV via @thedrum",3,0,0,en,,AndrewAu,"Managing Partner @WanderConsult | Chief Strategy Officer @ Uniplan | Former @EightInc, @ImaginationGLBL, @TheEconomist, @FortuneMagazine, @AOL | 香港人",https://pbs.twimg.com/profile_images/1357514159307554816/fvN10zyZ_normal.jpg
2022-03-29 05:14:33+00:00,1508673946434289664,1508673946434289664,"Decentraland #MVFW is just proof that things are just getting started...
#Metaverse #MVFW22",0,0,0,en,,abirxhossain,"Co-founder, SOHO @JOINSOHO | UX Product Manager 🚀 Creator Economy 🏆",https://pbs.twimg.com/profile_images/1549616766900490241/JkofoYAO_normal.png
2022-03-29 01:03:11+00:00,1508609700388085760,1508610690445160453,"@AndrewMease gonna take a look and post mine!! 
got sensory and choice overloaded and missed most of the mvfw events  u.u",1,0,0,en,,gh_rocks,"Pure essence, no regrets, no background. Human behavior hacker (Wannabe). (Art for living, work for money...) gh_rocks@colission.com also @TambienSoyGeek #p2e",https://pbs.twimg.com/profile_images/1576335909645156353/ShA1vopB_normal.jpg
2022-03-29 00:58:51+00:00,1508609597556281355,1508609597556281355,"#decentraland #MVFW got me like sensory and choice overloaded and tbh, was only at a couple events because of that  u.u",0,0,0,en,,gh_rocks,"Pure essence, no regrets, no background. Human behavior hacker (Wannabe). (Art for living, work for money...) gh_rocks@colission.com also @TambienSoyGeek #p2e",https://pbs.twimg.com/profile_images/1576335909645156353/ShA1vopB_normal.jpg
2022-03-29 00:49:04+00:00,1508607137831915522,1508607137831915522,"In celebration of @decentraland 's #MVFW, we sat down with some @decentraland wearable designers making waves in the industry.

Say Hello to Victor (@polygonalmind) 🌊",8,0,0,en,,ParcelNFT,"Find your home in the metaverse 🌐 Buy, sell, and browse land 🗺️ Connect and collaborate with creators 🎨 linktr.ee/parcelnft",https://pbs.twimg.com/profile_images/1479532395372158984/tws0soLV_normal.jpg
2022-03-29 00:18:50+00:00,1508599528848461826,1508599528848461826,"Thanks everyone for a fantastic fashion week on Decentraland! We appreciate all the love and support💗

This is not the end. This is just the beginning🚀

You could still visit our store at https://t.co/huDSoRalbr

#MVFW #Ciderland #Decentraland #Metaverse https://t.co/9Idir9eMrZ",10,2,1,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO-e_2xVIAIc3zX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO-e_2xVIAIc3zX?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO-fCu4VkAEazaN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO-fCu4VkAEazaN?format=jpg&name=large')]",ShopCider,🛍 25% Off Everything👇,https://pbs.twimg.com/profile_images/1592479856868163584/w94b_b6h_normal.jpg
2022-03-28 23:48:30+00:00,1508591893860474890,1508591893860474890,"Just saw the #MVFW stage , it looks sick!! ⚡️ -101, -16 

Btw I missed the Grimes performance because of some bullshit at night IRL yesterday 🥲😭
                      \__/ 
                          *bucket of tears *
If someone got POAP , show me a screenshot 💗
#decentraland https://t.co/8NW3vucPgc",2,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO-YVBGWQAY3BGW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO-YVBGWQAY3BGW?format=jpg&name=large')]",hueppow,"An alien living the life of a human being 🛸🪐 🌱 🏳️‍🌈 Web 3.0 🚀NFTs, Decentralized Metaverses #DCL #Portals DEGEN 💚💜",https://pbs.twimg.com/profile_images/1606924522363535360/YJEFTHn7_normal.jpg
2022-03-28 22:56:18+00:00,1508578758038544386,1508578758038544386,"First Decentraland’s Metaverse Fashion Week (MVFW) with NFT wearables and virtual stores. 

#NFT #metaverse #MVFW https://t.co/wENRHJAMHL",1,1,1,en,,Sergey_VC,Immigrant | Venture Capitalist | Startup Mentor | Emerging Manager | 🦄 Hunter,https://pbs.twimg.com/profile_images/1488912799703126027/doUv6RbZ_normal.jpg
2022-03-28 22:25:01+00:00,1508570886902747136,1508570886902747136,"IRL Cider meets virtual Cider 👀 Comment your fave look! 

Link in bio to visit Ciderland!

For more information on Ciderland, visit this link: https://t.co/29ZsN9qX6M

#Ciderland #MVFW #Decentraland #Metaverse https://t.co/gW1JtbfkE7",9,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO-FC7jVgAUxuHC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO-FC7jVgAUxuHC?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO-FFvUVUAIi1GG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO-FFvUVUAIi1GG?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO-FG8wVcAEDgyk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO-FG8wVcAEDgyk?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO-FLc6VUAIE47J?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO-FLc6VUAIE47J?format=jpg&name=large')]",ShopCider,🛍 25% Off Everything👇,https://pbs.twimg.com/profile_images/1592479856868163584/w94b_b6h_normal.jpg
2022-03-28 22:23:57+00:00,1508570615002718211,1508570615002718211,"Us making our childhood Sims 3 fantasies a reality in Decentraland 👀

For more information on Ciderland, visit: https://t.co/29ZsN9qX6M

#Decentraland #Ciderland #MVFW #Metaverse https://t.co/qBJBcvRuQS",6,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO-Ezy0VIAM_NaA?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FO-Ezy0VIAM_NaA?format=png&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO-E1uzVQAIdLFY?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FO-E1uzVQAIdLFY?format=png&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO-E23fVUAIn9mO?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FO-E23fVUAIn9mO?format=png&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO-E34hUcAQ41gV?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FO-E34hUcAQ41gV?format=png&name=large')]",ShopCider,🛍 25% Off Everything👇,https://pbs.twimg.com/profile_images/1592479856868163584/w94b_b6h_normal.jpg
2022-03-28 22:17:34+00:00,1508569010123812873,1508569010123812873,"I'm celebrating the FIRST Metaverse Fashion Week at the 
@C_01_Project
 Fashion Runway: https://t.co/TCXzAUPyug 
@C_01_Project
 
@KITH
 
#C01 #MVFW #NFTs https://t.co/w528xQryYU",2,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO-DhA1X0A4kGc7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO-DhA1X0A4kGc7?format=jpg&name=large')]",__jjbee,,https://pbs.twimg.com/profile_images/1299097458673414155/VS0xzdtU_normal.jpg
2022-03-28 22:09:36+00:00,1508567006135607303,1508567006135607303,"Did you attend @decentraland's #MetaverseFashionWeek last week? 

You know who did? 

How about @dolcegabbana @PacoRabanne @TommyHilfiger @EsteeLauder and @ElieSaabWorld for starters?    

#Metaverse #MVFW #NFT #NFTs #NFTCommunity #NFTCollection #Decentraland",11,1,0,en,,EverSmartCity,"IRL Shipping Container Development, Affordable Housing, Renewable Energy, Sustainable Agriculture, Blockchain Tech bit.ly/EverSmartDisco…",https://pbs.twimg.com/profile_images/1497370392406671362/tkFVsGd6_normal.jpg
2022-03-28 21:57:06+00:00,1508563859346378752,1508563859346378752,thanks for making history everyone who came out to #MVFW afterparties ! @PangeaDAO https://t.co/RhLNMgYaNU,2,0,0,en,,lexicon_devils,❓ metaverse architects & experience design ✉️ DMs open 🤝 discord.gg/Trjv9nA7c9 🍌 juicebox.lexicondevils.xyz 🎵 forming.lexicondevils.xyz,https://pbs.twimg.com/profile_images/1512398138962763787/6M7lgMbx_normal.jpg
2022-03-28 21:47:17+00:00,1508561390549843971,1508561390549843971,"With Metaverse Fashion Week in @decentraland officially over, here’s some of my best shots from the weekend with my latest pickups. #MVFW

Featuring wearables from: @marc0matic, @the_vogu, @DecentralGames, @MetaPartyDCL, @krakenfx, @rarible https://t.co/1jYF0aeCcq",7,3,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO98lqbXMAIw4rF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO98lqbXMAIw4rF?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO98lt-XoAIQLgF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO98lt-XoAIQLgF?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO98lt8X0A4F3OW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO98lt8X0A4F3OW?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO98luDXsAA9BSH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO98luDXsAA9BSH?format=jpg&name=large')]",CoinDealerDCL,"Source for all things cryptoassets related: Mining, minting, metaverse, investing, collecting, leverage, gaming, poker. Pay me in $MANA. LASC #804 #NFT #Bitcoin",https://pbs.twimg.com/profile_images/1420200335688208384/xOxIwUQS_normal.jpg
2022-03-28 21:29:40+00:00,1508556955090141192,1508556955090141192,"Conference, parades, gifts and music!🎶🎶🎶
In the #MVFW I don't lack anything!
Outfit by:
-@makelismosbrand  
-@FabeeoBreen  
-@iamjudasjudas 

#metaverse #dcl #wearable #decentraland #fashionweek #NFTCommunity https://t.co/zzSVVyo9BO",9,2,1,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO93sxeXoBIaKXd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO93sxeXoBIaKXd?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO93xmyXsAUvQHK?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FO93xmyXsAUvQHK?format=png&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO93zWdWUAU9VBU?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FO93zWdWUAU9VBU?format=png&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO94iZ7XoAMSt4V?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FO94iZ7XoAMSt4V?format=png&name=large')]",Antisecretsoci2,"Metaverse creators guild ⚒️
Curated by @kafcrypto
Visit us in Decentraland 📍
play.decentraland.org/?realm=dg&posi…",https://pbs.twimg.com/profile_images/1434215317115445250/1i_w0Ve-_normal.jpg
2022-03-28 20:54:17+00:00,1508548051677462534,1508548051677462534,"Virtual #fashion comes naturally to the younger generation, since they are comfortable with the idea of having parallel real-world and online identities... 👗👜👢😎 #metaverse #nfts #NFTCommunity #mvfw #Millennials #mvfw22 #blockchain #VirtualWorlds
https://t.co/kd5sYcsjBE",5,0,0,en,,HayatOutahar,"🇫🇷 🇬🇧 • #HODLER 💯 $btc $eth $dot 😎 founder @techflooz • Health 1st, work last • #minimalist #cypherpunks #humanrights • In for the tech.",https://pbs.twimg.com/profile_images/1572669668275503106/q_3g_Ih8_normal.jpg
2022-03-28 20:34:21+00:00,1508543035419738113,1508543035419738113,"Fashion Week Detox After Party!

Tuesday 2pm Pacific Time
casa Roustan 
https://t.co/VyJg6rh6tX

new 2 hour set by @dj_newgirl 
Come grab yer NEAT!

https://t.co/JJyqFXuz3x #Decentraland #MVFW https://t.co/3wKPd6j4KL",28,10,5,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO9rtmuUYAIf75S?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO9rtmuUYAIf75S?format=jpg&name=large')]",RoustanNFT,"I paint on people and then I photograph them.

objkt.com/profile/roustan | opensea.io/collection/rou… | foundation.app/roustan

#nftartist #nftcollector",https://pbs.twimg.com/profile_images/1433909318160502785/NWEx0VxJ_normal.jpg
2022-03-28 20:18:05+00:00,1508538941129076742,1508538941129076742,"🍞There’s been a lot of people that gets followers by just tweet “ fuck it” I don’t get it but I give it a try. ❤️Fuck it, 4.5K followers LFG ❤️🍞

#MVFW22 #MVFW @Dimond
#neeStory #WatchTheTime #BuzzingFlies #MeetingGrandpa ⚠️ NOT 4 REAL 4 FUN⚠️",0,0,0,en,,SurdegenS,"Sharing my DCL Diary since Feb -22
#SurDCLDiary
Founder of @NoPaperHandsDCL
#NoPaperHandsDCL
My PoApArt 
opensea.io/collection/poa…
#PoApArt",https://pbs.twimg.com/profile_images/1503471736695701515/HIzxml62_normal.jpg
2022-03-28 19:37:20+00:00,1508528687783763976,1508528687783763976,"📣 Announcing the arrival of the Auroboros Vault, which grants early access to exclusive community benefits and news on upcoming NFT drops on the @UNXD_NFT platform. 

🔓 Unlock the Auroboros Vault Community by entering the whitelist here: https://t.co/vGWuE3RSKp

#mvfw #mvfw2022 https://t.co/rD1sdkBsrk",10,1,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO9drPbWYAUqMAv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO9drPbWYAUqMAv?format=jpg&name=large')]",auroboros_ltd,Auroboros the science-tech couture house creating for digital & physical worlds Founded by @AAulbekova & @Sello_Paula ⚜️Mesmer collection dropping 2023,https://pbs.twimg.com/profile_images/1598675592244854784/DYE2OUXu_normal.jpg
2022-03-28 19:30:35+00:00,1508526985949106177,1508526985949106177,"Dropping two new #GANgowns on @0fficialnft to celebrate a magical #Metaverse #FashionWeek #MVFW  
10 $MATIC each!
https://t.co/tmonTUsho6
#MVFW22 #digitalfashion #FashionNFT #PolygonNFTs https://t.co/R2OnOsmyYU",11,2,1,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO9VckPXsAk-IGb?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO9VckPXsAk-IGb?format=jpg&name=large')]",ElectricDream3,#GANartist creating Dream like scenes using AI and GAN software. Genesis collection: GAN Gowns: opensea.io/collection/gan…,https://pbs.twimg.com/profile_images/1464778472975384585/2Hl99Zx3_normal.jpg
2022-03-28 19:27:56+00:00,1508526311895355392,1508526319298310144,"This MVFW has proved to be a pivotal point in the fashion industry as the lines between physical &amp; digital worlds are blurring everyday.
Traditional Luxury brands &amp; digital native brands are experiencing this alike.
#nfts",2,1,1,en,,subham101,"Founder @XRCouture | Architect | Born on the Metaverse: ask me, how?",https://pbs.twimg.com/profile_images/1504400314153066499/nM5QpWI0_normal.jpg
2022-03-28 19:26:58+00:00,1508526077286756361,1508526077286756361,"Big XR News from Meta, Virbela, Ithra Center, Osso VR, and MVFW https://t.co/lj7F1zXFdn",1,0,0,en,,fadi_haki,,https://pbs.twimg.com/profile_images/1505132131646849025/MZpgs9kY_normal.png
2022-03-28 19:19:20+00:00,1508524155934814209,1508524155934814209,"The #MVFW was amazing. Happy I was able to explore all the amazing designs, wearables, and parcels of land. https://t.co/cMzpWwRSxe",4,2,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO9akp1WYAQryGN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO9akp1WYAQryGN?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO9akpyXMAAebCM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO9akpyXMAAebCM?format=jpg&name=large')]",SwayzeStreams,"Ready Player One
Web 3.0
Enter The Metaverse👾",https://pbs.twimg.com/profile_images/1476242695538552834/xNLU8Hus_normal.jpg
2022-03-28 19:13:13+00:00,1508522617954881540,1508522617954881540,"Big XR News from Meta, Virbela, Ithra Center, Osso VR, and MVFW https://t.co/XeUBDk4zq4",0,0,0,en,,view3dtv,"view3d.tv produces interactive video, 3d animation, stereoscopic multimedia, original music, synthetic actors, virtual & augmented reality apps & more :)",https://pbs.twimg.com/profile_images/1209994272/view48s_normal.jpg
2022-03-28 19:05:58+00:00,1508520793830879234,1508520793830879234,Come rock all your new fashions from #MVFW tonight at the Dollhouse! Let's keep the party going! @DCLBabyDolls https://t.co/7BA7oLfllz,18,3,1,en,,CanessaDCL,"@Decentraland Metaverse citizen since 2019, Community Builder, NFT/Digital Fashion collector @DclBabydolls Supporting women in Web3, #spaceshost",https://pbs.twimg.com/profile_images/1609225554091470849/zdw7uLzx_normal.jpg
2022-03-28 18:30:52+00:00,1508511958244499467,1508511958244499467,"Who made it to the Auroboros x @Grimezsz show last night?

Grimes performed wearing Auroboros' 'Mystique' bodysuit, available in AUROBOROS World in https://t.co/MKgUrTeUiu and in the @decentraland marketplace.

🙏 @BosonProtocol

#mvfw #mvfw22 #mvfw2022 #grimes #auroborosxgrimes https://t.co/7XH9nZQ44q",20,4,1,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO9PB4oXsBQ00jk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO9PB4oXsBQ00jk?format=jpg&name=large')]",auroboros_ltd,Auroboros the science-tech couture house creating for digital & physical worlds Founded by @AAulbekova & @Sello_Paula ⚜️Mesmer collection dropping 2023,https://pbs.twimg.com/profile_images/1598675592244854784/DYE2OUXu_normal.jpg
2022-03-28 18:16:14+00:00,1508508277830737931,1508508277830737931,🎟️ I'm attending Metaverse Fashion Week #MVFW! Get your invite at https://t.co/OKzAWM9sCW,0,0,0,en,,CesarMendez940,,https://pbs.twimg.com/profile_images/1229634696587436032/u3ju1AbG_normal.jpg
2022-03-28 18:10:43+00:00,1508506889755238404,1508506889755238404,"Who made it to the @decentraland #MVFW closing party with @AUROBOROS_LTD X @Grimezsz last night?
 
Grimes was dressed in the 'Mystique' bodysuit available in AUROBOROS World in Boson Portal, the metaverse marketplace to buy physical items as #NFTs 🪄📦

https://t.co/7pwt4Y2Bx1 https://t.co/VksqjqJU2r",73,11,0,en,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1508506716845056011/pu/img/N-hsb4faPvWbwIuw.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508506716845056011/pu/vid/628x360/SRol8ITyT5-f6d_J.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508506716845056011/pu/vid/470x270/TU5qLVAkCxEOJ1zs.mp4?tag=12', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1508506716845056011/pu/pl/WHEcTzrkEasmzd5a.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508506716845056011/pu/vid/1256x720/KebCtIl5lVzFeuXo.mp4?tag=12', bitrate=2176000)], duration=13.739, views=1455)]",BosonProtocol,"Web3’s Commerce Layer  

Join the community ⬇️ 
t.me/bosonprotocol 
discord.gg/QSdtKRaap6",https://pbs.twimg.com/profile_images/1564990961423458309/74l9A-xK_normal.jpg
2022-03-28 18:03:00+00:00,1508504945472942083,1508504945472942083,"#MVFW @decentraland - What is the future of luxury fashion brands in the #metaverse? 

https://t.co/Niqa0Ql1cl",3,1,1,en,,NFTSxWTF,"⚖️ The first #DAO run #News Publication 📰 Inside scoops, #interviews, & NFT news 🚀 Tag #nftswtf for a chance to be featured",https://pbs.twimg.com/profile_images/1504520586822885377/Pf5l5Wfd_normal.jpg
2022-03-28 18:01:10+00:00,1508504486842712068,1508504486842712068,"Big XR News from Meta, Virbela, Ithra Center, Osso VR, and MVFW https://t.co/6Qy9dIJE4M #XR #VR #AR",1,1,0,en,,arxrcom,#AugmentedReality #VirtualReality #XR digest: keeping track on the industry.,https://pbs.twimg.com/profile_images/1462018762740219908/DUenUAc3_normal.jpg
2022-03-28 18:00:02+00:00,1508504199012794369,1508504199012794369,What a fantastic event! Congratulations @davidcash888 and all the participants!! #MVFW https://t.co/vtaUc6CEpT,10,3,0,en,,Brytehall,A curated premium NFT marketplace that combines ease & sophistication.,https://pbs.twimg.com/profile_images/1422077241895231490/wrdvsRPo_normal.jpg
2022-03-28 17:45:49+00:00,1508500623024603140,1508500623024603140,"I'm celebrating the FIRST Metaverse Fashion Week at the @C_01_Project Fashion Runway: https://t.co/tNjnNWUqjo
@C_01_Project @LouisVuitton #C01 #MVFW https://t.co/RfZf8xQ0Ek",3,0,0,en,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1508500431483412485/pu/img/GChYWsa2qIh0_oE0.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508500431483412485/pu/vid/480x852/eUD3QbmTymqJItt5.mp4?tag=12', bitrate=950000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1508500431483412485/pu/pl/ogf62ZkKlWW6IgNq.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508500431483412485/pu/vid/720x1280/NSx1ZXE5FHtESwLK.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508500431483412485/pu/vid/320x568/oyZXlSoAhqHH3ZLI.mp4?tag=12', bitrate=632000)], duration=15.18, views=11)]",nikichmeister,,https://pbs.twimg.com/profile_images/1506543143285673987/pHPINegu_normal.jpg
2022-03-28 17:03:34+00:00,1508489990904315906,1508489990904315906,"Big XR News from Meta, Virbela, Ithra Center, Osso VR, and MVFW https://t.co/DgpGGYqvcO #MixedReality #BIGXRNews #Collaboration #Education #Industry40",1,0,0,en,,V_TBot,VirtuousTutorialBotler | #vitalize #health #ai #blockchains #nature #defi #ml #vr #ar #daos #spirituality #space #metaverses #p2e #yeast #evolution #psychology,https://pbs.twimg.com/profile_images/1443701126960979973/JQEI5fHX_normal.jpg
2022-03-28 16:35:28+00:00,1508482918771011586,1508482918771011586,"https://t.co/KFY5DDVuGw »Big XR News from Meta, Virbela, Ithra Center, Osso VR, and MVFW« https://t.co/3DiXcG9WhI #Metaverse #VirtualWorlds #VirtualReality #AugmentedReality",2,1,4,en,,Metaverse,The #Metaverse 😎 MTVRS.TV 📲 Metaliv.es in Meta.societi.es » #VirtualWorlds #VirtualReality #AugmentedReality 🧑‍💻 LinkedIn: Metaverse.eu,https://pbs.twimg.com/profile_images/1443091170129764353/_Wy26hHH_normal.jpg
2022-03-28 16:34:33+00:00,1508482688294043658,1508482688294043658,"Just two of the big brands in the #MVFW 💥
@TommyHilfiger 
@PUMA 

#metaverse #decentraland #nfts #wearables #dcl #mana #eth https://t.co/3rRAF16cj2",6,2,5,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO80acrXIAsmNP-?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FO80acrXIAsmNP-?format=png&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FO80cahXoA8y5DP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO80cahXoA8y5DP?format=jpg&name=large')]",Antisecretsoci2,"Metaverse creators guild ⚒️
Curated by @kafcrypto
Visit us in Decentraland 📍
play.decentraland.org/?realm=dg&posi…",https://pbs.twimg.com/profile_images/1434215317115445250/1i_w0Ve-_normal.jpg
2022-03-28 16:33:46+00:00,1508482489353916429,1508482489353916429,"Thank you to @showstudio @wwd @10magazine @glossyco, @FNW_WW &amp; more for featuring our @KarlLagerfeld x DMAT NFTs on display at the @CashLabs_ gallery during #MVFW. Stay tuned for our MVFW recap 🔥 https://t.co/3N9p8EUYMX",37,9,2,en,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1508481456074600452/pu/img/o_X7s-bkbABoCyRP.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508481456074600452/pu/vid/540x540/bzDSokBjCMM2UXUn.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508481456074600452/pu/vid/720x720/6X3rKOXxFwTcWdsW.mp4?tag=12', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1508481456074600452/pu/vid/320x320/tEgE_wR5mjWVgRfy.mp4?tag=12', bitrate=432000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1508481456074600452/pu/pl/AtnrSe54Znmd9FZT.m3u8?tag=12&container=fmp4', bitrate=None)], duration=3.061, views=627)]",dematerialised,The Experiential Marketspace For Fashion #NFTs. Supporting @lukso_io and @ethereum 🔗 #dCommerce,https://pbs.twimg.com/profile_images/1575117494712516609/ghqUQsL4_normal.jpg
2022-03-28 16:31:58+00:00,1508482038977937412,1508482038977937412,"I'm celebrating the FIRST Metaverse Fashion Week at the @C_01_Project Fashion Runway: https://t.co/fjPC2flyQV 
@C_01_Project @KITH 
#C01 #MVFW #NFTs https://t.co/elTxKRhAQc",2,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO80NC-XEAcZ4-a?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO80NC-XEAcZ4-a?format=jpg&name=large')]",__immc,,https://pbs.twimg.com/profile_images/1602785655393771522/vhbVcjPL_normal.jpg
2022-03-28 16:28:09+00:00,1508481074942255108,1508481074942255108,"Sittin VIP in my DJ booth with team T-Rax 🦖🦖🦖@RichHomieNFT @Loudminded1 

#MVFW - @MetaPartyDCL Community Fashion Show ✨🚀

@decentraland #fashionweek  @PangPoiz @RezinatorDCL @NewLegendsNFT @TheGodAri @LofiMoonMen https://t.co/OF9W5etCOA",8,1,2,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FO8ziraVIAAmglH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FO8ziraVIAAmglH?format=jpg&name=large')]",DJTRAXNFT,Metaverse DJ family CJ TRAX MAMATRAX AND DJT-RAX - Musical Director X Event Organizer X NFT Creator X Writer opensea.io/collection/djt…,https://pbs.twimg.com/profile_images/1577172585824911360/QYfWwzLR_normal.jpg
