;created_at;date;name;username;link;tweet;replies_count;retweets_count;likes_count;photos
154;2022-03-22 08:54:03 CET;22.03.22;Money Stacks;moneystacks19;https://twitter.com/MoneyStacks19/status/1506177372508282888;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week – Metaverse Bitcoin News -  https://t.co/ZElOKTkgKI  https://t.co/s8xbEuPBjp;0;0;0;['https://pbs.twimg.com/media/FOcEVn1WUAA13zs.jpg']
155;2022-03-22 08:53:08 CET;22.03.22;jjz.eth;somethingpool;https://twitter.com/somethingpool/status/1506177139661496325;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week / On Monday, Tommy Hilfiger has announced the company is joining the inaugural Decentraland Metaverse Fashion Week from March 24th to March 27th, 2022. During the Metav…  https://t.co/9oqLssP31m;0;0;0;['https://pbs.twimg.com/media/FOcEHdkacAYgcot.jpg']
156;2022-03-22 08:53:01 CET;22.03.22;News Crypto Coins;newscryptocoin1;https://twitter.com/NewsCryptoCoin1/status/1506177109902995457;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week – Metaverse Bitcoin News  https://t.co/ufPyvUdWF1;0;0;0;[]
157;2022-03-22 08:52:15 CET;22.03.22;NoBellDefi;nobelldefi;https://twitter.com/nobelldefi/status/1506176917153665025;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week  https://t.co/ybcp01N1qO;0;0;0;[]
158;2022-03-22 08:51:29 CET;22.03.22;icoquality;icoquality;https://twitter.com/icoquality/status/1506176725088092160;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week #ico #cryptocurrency #token;0;0;0;[]
159;2022-03-22 08:51:22 CET;22.03.22;Techcratic;techcraticnews;https://twitter.com/TechcraticNews/status/1506176695262449664;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week – Metaverse Bitcoin News   https://t.co/pXv6YUb6lK  #love #tech  https://t.co/E1m6GWDfbE;0;0;0;['https://pbs.twimg.com/media/FOcDuOgXEAA8kjL.jpg']
160;2022-03-22 08:50:10 CET;22.03.22;News 4 Social;newsforsocial;https://twitter.com/newsforsocial/status/1506176392601427968;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week – Metaverse Bitcoin News  https://t.co/UQE9Xg2Tx7;0;0;1;[]
161;2022-03-22 08:49:07 CET;22.03.22;John B. Sheldon;johnbsheldon;https://twitter.com/JohnBSheldon/status/1506176129673146370;Fashion Giant @TommyHilfiger to Participate in @decentraland #Metaverse Fashion Week, by @LisaLockwood1 in @wwd  https://t.co/DCrZXwhZ1e;0;0;0;[]
162;2022-03-22 08:43:31 CET;22.03.22;Muhabarishaji News;muhabarishaji;https://twitter.com/Muhabarishaji/status/1506174722811342851;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week – Metaverse Bitcoin News  https://t.co/78AXL6XONE;0;0;3;[]
163;2022-03-22 08:43:30 CET;22.03.22;GEM HODLERS News & Marketing Co.® 💎;thegemhodlers;https://twitter.com/TheGemHodlers/status/1506174718654746624;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentralands Metaverse Fashion Week – Metaverse Bitcoin News  https://t.co/TwK4BMIhMC;0;0;1;[]
164;2022-03-22 08:40:48 CET;22.03.22;KQ education group;group_kq;https://twitter.com/group_kq/status/1506174035633315842;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week – Metaverse Bitcoin News  https://t.co/ev9AJouqt0;0;0;0;[]
165;2022-03-22 08:40:46 CET;22.03.22;Hotcoin Global;hotcoinglobal;https://twitter.com/HotcoinGlobal/status/1506174030650425346;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at @decentraland 's Metaverse Fashion Week  https://t.co/Vo6XbzyWjW via @BTCTN;1;0;9;[]
166;2022-03-22 08:40:26 CET;22.03.22;Get 2 Know Crypto;get2knocrypto;https://twitter.com/Get2KnoCrypto/status/1506173946475040779;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week – Metaverse Bitcoin News   - Latest #Crypto News from  #G2KC- Follow for News and Giveaways!  https://t.co/KBn4WoQ4xr;1;0;1;[]
167;2022-03-22 08:39:56 CET;22.03.22;thinkmoon.io 🇺🇦🇺🇦| Latest crypto trends & news;thinkmoonio;https://twitter.com/thinkmoonio/status/1506173818280230912;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week #BTC #CRYPTONEWS #NFT #NFT  https://t.co/TooPQBoskN;0;0;0;[]
168;2022-03-22 08:39:44 CET;22.03.22;BitcoinAgile;bitcoinagile;https://twitter.com/bitcoinagile/status/1506173767193616391;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentralands Metaverse Fashion Week  Metaverse #bitcoin News  https://t.co/LHAcV6pfZo  https://t.co/gKxNtDoMET;1;0;0;['https://pbs.twimg.com/media/FOcBD0nWYAUc5wI.jpg']
169;2022-03-22 08:39:10 CET;22.03.22;Corey Sparrow ⚔️🟣🚀🔺 👀 #VGX;coreysparrow11;https://twitter.com/CoreySparrow11/status/1506173624885161985;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week  https://t.co/QIDImOAchV;0;0;0;[]
170;2022-03-22 08:38:38 CET;22.03.22;0xSorker;prosongit;https://twitter.com/prosongit/status/1506173490872950788;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week  https://t.co/zXWtuQw6hn;0;0;0;[]
171;2022-03-22 08:37:03 CET;22.03.22;Metav3rse;metav3rse_;https://twitter.com/metav3rse_/status/1506173091486920710;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland's Metaverse Fashion Week – Metaverse Bitcoin News - Bitcoin News  https://t.co/skP3IWsKgO;0;0;0;[]
172;2022-03-22 08:37:02 CET;22.03.22;NFT Marketing Partners;partnersnft;https://twitter.com/PartnersNFT/status/1506173091432452097;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland's Metaverse Fashion Week – Metaverse Bitcoin News - Bitcoin News  https://t.co/X8WJMf8ntq;0;0;0;[]
173;2022-03-22 08:37:02 CET;22.03.22;Cryptoprenure;cryptoprenure;https://twitter.com/Cryptoprenure/status/1506173091369549830;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland's Metaverse Fashion Week – Metaverse Bitcoin News - Bitcoin News  https://t.co/jD6gbviccq;0;0;0;[]
174;2022-03-22 08:36:34 CET;22.03.22;MetaCrunch;meta_crunch;https://twitter.com/meta_crunch/status/1506172971911688192;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week – Metaverse Bitcoin News  https://t.co/wKWusP5ptt;0;0;0;[]
175;2022-03-22 08:35:32 CET;22.03.22;Latestcrypto.news - Latest Crypto News 24/7 📈🚀;latestcrypton;https://twitter.com/LatestcryptoN/status/1506172712837959684;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week  https://t.co/nUwGBX2fn9;0;0;0;[]
176;2022-03-22 08:35:04 CET;22.03.22;Coinboard;coinboard;https://twitter.com/Coinboard/status/1506172594914934785;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week  https://t.co/CGl3LRz2t4 #Metaverse #BosonProtocol #Cavalli #Decentraland;0;0;0;[]
177;2022-03-22 08:35:02 CET;22.03.22;Der_Höker;der_hoeker;https://twitter.com/der_hoeker/status/1506172584823439362;#Metaverse #BosonProtocol Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week  https://t.co/XOdO7hEpRT;0;0;0;[]
178;2022-03-22 08:34:45 CET;22.03.22;BbcTechUpdate;bbctechupdate1;https://twitter.com/BbcTechUpdate1/status/1506172514506055685;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week – Metaverse Bitcoin News  https://t.co/IvmU0d5aYD;0;0;0;[]
179;2022-03-22 08:34:41 CET;22.03.22;Faisals Crypto News;faisalscrypto;https://twitter.com/faisalscrypto/status/1506172496101453826;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week  https://t.co/TNUAxpxrWr;0;0;0;[]
180;2022-03-22 08:32:43 CET;22.03.22;MoneyMakerGroupEU;moneymakergrou2;https://twitter.com/MoneyMakerGrou2/status/1506172002805157888;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week  https://t.co/JU3zMFXJ9F;0;0;0;[]
181;2022-03-22 08:32:23 CET;22.03.22;Crypto Breaking News;cryptobreaknews;https://twitter.com/CryptoBreakNews/status/1506171917782372358;Tommy Hilfiger to Showcase Spring 2022 Collections and NFT Wearables at Decentraland’s Metaverse Fashion Week  https://t.co/zYSkegK3Ev;0;0;0;[]
182;2022-03-22 07:52:02 CET;22.03.22;du do tien;dudt1986;https://twitter.com/dudt1986/status/1506161763133243394;"Trending on #LunarCrush:  ""Tommy Hilfiger to Participate in Decentraland Metaverse Fashion Week"" via @YahooSports  Top coin mentions $mana Ok  https://t.co/gDcwVDcY4S";0;0;1;[]
183;2022-03-22 05:58:50 CET;22.03.22;Daniel.H;_killer2003_;https://twitter.com/_Killer2003_/status/1506133276922204165;Tommy Hilfiger to Participate in Decentraland Metaverse Fashion Week  https://t.co/n3hqKruQuW;0;0;0;[]
184;2022-03-22 05:31:53 CET;22.03.22;Ada Chiu ᵍᵐ (girlwithgirl.nft);adachiu_design;https://twitter.com/adachiu_design/status/1506126494703435777;big money entering @decentraland 👀 Tommy Hilfiger for DCL fashion week is a big step! #Metaverse;0;0;0;[]
185;2022-03-22 05:00:00 CET;22.03.22;DefiReport;defireport;https://twitter.com/DefiReport/status/1506118469800054790;🤝 @BosonProtocol announced partnership with @TommyHilfiger  This for the Metaverse Fashion Week.  Read all the details👇  https://t.co/fObGHqLunu  #DeFi #DeFiReport #cryptocurrencies #blockchain;0;0;1;[]
186;2022-03-22 03:11:08 CET;22.03.22;JC;e30fan;https://twitter.com/E30Fan/status/1506091072740548616;@psychwardbby V promising project, partnership with Tommy Hilfiger, metaverse fashion week, words words, joel make money;1;0;0;[]
187;2022-03-22 02:45:00 CET;22.03.22;Nicole S News;nicole_soojung;https://twitter.com/nicole_soojung/status/1506084498445938696;RT BosonProtocol: We're delighted to partner with the world renowned TommyHilfiger for Metaverse Fashion Week 🤩  Tommy Hilfiger will be a…;0;0;0;[]
188;2022-03-22 02:43:38 CET;22.03.22;Ismail;sayed52419595;https://twitter.com/Sayed52419595/status/1506084152549920768;"Trending on #LunarCrush:  ""Tommy Hilfiger to Participate in Decentraland Metaverse Fashion Week"" via @YahooSports  Top coin mentions $mana   https://t.co/qIphBsN1AS";1;0;1;[]
189;2022-03-22 02:01:59 CET;22.03.22;JTV;jtv____;https://twitter.com/JTV____/status/1506073670854270980;Tommy Hilfiger brand in the Decentraland Metaverse fashion week.     https://t.co/1aBzrnjtdv;4;19;52;[]
190;2022-03-22 00:22:46 CET;22.03.22;NicoleNixon;nicole29nixon;https://twitter.com/Nicole29Nixon/status/1506048702053560327;@BosonProtocol brings @TommyHilfiger to @decentraland 's #MVFW #metaversefashionweek  https://t.co/as3jBndDyP;0;0;0;[]
191;2022-03-21 23:10:13 CET;21.03.22;BetaP̾e̾t̾r̾a̾ 🅼²🆙;luisbetx9;https://twitter.com/LuisBetx9/status/1506030445959471108;@TommyHilfiger to Participate in Decentraland Metaverse Fashion Week  https://t.co/NV780bTUOV via @wwd;0;0;0;[]
192;2022-03-21 22:05:03 CET;21.03.22;NFT Marketing Partners;partnersnft;https://twitter.com/PartnersNFT/status/1506014044808892419;Tommy Hilfiger to Participate in Decentraland Metaverse Fashion Week - Yahoo Life  https://t.co/kHDf7eW7Np;0;0;0;[]
193;2022-03-21 22:05:03 CET;21.03.22;Metav3rse;metav3rse_;https://twitter.com/metav3rse_/status/1506014043957387267;Tommy Hilfiger to Participate in Decentraland Metaverse Fashion Week - Yahoo Life  https://t.co/kfpibCkaUL;0;0;0;[]
194;2022-03-21 22:05:03 CET;21.03.22;Cryptoprenure;cryptoprenure;https://twitter.com/Cryptoprenure/status/1506014043928113156;Tommy Hilfiger to Participate in Decentraland Metaverse Fashion Week - Yahoo Life  https://t.co/wa75FEY7mc;0;0;1;[]
195;2022-03-21 21:58:26 CET;21.03.22;Boson Protocol;bosonprotocol;https://twitter.com/BosonProtocol/status/1506012382388232192;We're delighted to partner with the world renowned @TommyHilfiger for Metaverse Fashion Week 🤩  Tommy Hilfiger will be adopting @BosonProtocol technology to sell physical products as NFTs 🪄📦  Read the featured article in @wwd 👀  https://t.co/fVOS8unjoE  https://t.co/NOOVt8CTTo;40;156;540;['https://pbs.twimg.com/media/FOZuOL9WYAAJ-eb.jpg']
196;2022-03-21 18:50:04 CET;21.03.22;Shopping_Spirit News;shopping_spirit;https://twitter.com/shopping_spirit/status/1505964975633932297;Tommy Hilfiger participa no primeiro Metaverse Fashion Week  https://t.co/6N2xxDPtLi;0;0;0;[]
197;2022-03-21 17:08:02 CET;21.03.22;CMI Media Group;cmimediagroup;https://twitter.com/CMIMediaGroup/status/1505939297731596289;#Decentraland is hosting Metaverse #FashionWeek (MVFW) and fashion brands participating include @dolcegabbana and @tommyhilfiger. @HYPEBEAST   https://t.co/RhiplSdfVM;0;1;1;[]
198;2022-03-20 10:04:53 CET;20.03.22;8SIAN;8siannft;https://twitter.com/8sianNFT/status/1505470423391121408;"3/ 🎨And in 4/5 days gorgeous 3D 8SIAN will be strutting the catwalk in the inaugural, HUGE metaverse fashion week (MVFW) event held in Decentraland alongside Dolce&amp;Gabbana, Tommy Hilfiger, Selfridges, Balenciaga and many more.";0;7;22;[]
199;2022-03-17 17:15:50 CET;17.03.22;mava;mava_app;https://twitter.com/mava_app/status/1504491709341876235;"🛍 Metaverse Fashion Week is coming to @decentraland  Luxury brands such as Tommy, D&amp;G and the superstar  @fewocious are all taking the stage on March 24 - 27, 2022.  Will we see more NFTs and luxury digital assets hit the market?   https://t.co/MmpeciUVQs #MVFW #MVFW22 #opensea";1;0;7;[]
200;2022-03-15 22:28:02 CET;15.03.22;Nicole Silva Art;nicolesilvaart;https://twitter.com/NicoleSilvaArt/status/1503845503884095488;"D&amp;G, Tommy Hilfiger Among the Brands Readying for Metaverse Fashion Week  https://t.co/rZsst7jnnE";0;0;0;[]
201;2022-03-15 11:55:01 CET;15.03.22;Bruno A. Bonechi;bbonechi;https://twitter.com/BBonechi/status/1503686199839531012;"Fashion designer #Roksanda this week launched a line of #NFT dresses.  This comes after brands like Dolce &amp; Gabbana and Tommy Hilfiger exhibited virtual designs at a Decentraland fashion show.   https://t.co/HSDnVXOKNW #Metaverse #Retail #Luxury";1;0;2;[]
202;2022-03-13 22:48:56 CET;13.03.22;MetaverseStore.com;metaversestore;https://twitter.com/MetaverseStore/status/1503125985641836544;"2/3 Metaverse Fashion Week coming up.  Selfridges will be opening at the fashion week their metaverse store. Companies such as Paco Rabanne, Dolce &amp; Gabbana, Tommy Hilfiger will be there.";1;0;0;[]
203;2022-03-13 22:27:01 CET;13.03.22;Coin Corner;coincornerr;https://twitter.com/coincornerr/status/1503120470383775748;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges   https://t.co/QOlhWCiT2l  #metaverse";0;0;0;[]
204;2022-03-12 11:17:54 CET;12.03.22;miss mitu;magdalenamitu;https://twitter.com/MagdalenaMitu/status/1502589693942276100;"D&amp;G, Etro, Tommy Hilfiger Join Metaverse Fashion Week Line-Up | Jing Daily  https://t.co/kuygpojeWV";0;0;0;[]
205;2022-03-09 18:03:46 CET;09.03.22;web3.commerce;web3_commerce;https://twitter.com/web3_commerce/status/1501604669042442250;Starting on March 24, the #Metaverse platform @decentraland will host the world’s biggest, entirely digital #fashionweek, featuring four days of catwalks from well-known names like @dolcegabbana, @TommyHilfiger, Dundas, @the_fab_ric_ant, and #NFT superstar @fewocious.  https://t.co/kwGPLyfhD3;1;0;4;['https://pbs.twimg.com/media/FNbBzaOWQAkzOCp.jpg']
206;2022-03-08 15:30:11 CET;08.03.22;Tokens.com;tokens_com;https://twitter.com/tokens_com/status/1501203633597259778;"Luxury brands plan to sell physical and digital products in the first-ever #Metaverse Fashion Week. The 4-day @decentraland event will host names like Paco Rabanne, Etro &amp; Tommy Hilfiger and begins March 24th.  https://t.co/KJZRVzmuEX $COIN.n $SMURF #MVFW  https://t.co/MPqNlMZx97";0;5;18;['https://pbs.twimg.com/media/FNVYv5fXoAkYBNZ.jpg']
207;2022-03-08 06:55:16 CET;08.03.22;qdibs.eth 🕊;qdibs_eth;https://twitter.com/qdibs_eth/status/1501074050445156356;"The @8sianNFT team never stops with big news.  I am most bullish on the Dolce&amp;Gabbana and Tommy Hilfiger collab bringing #8SIANS to #Decentraland biggest metaverse fashion show!  @ParisHilton are you ready for metaverse fashion week?  #8SIAN1ETH #MVFW #NFTs #NFT #ETH  https://t.co/cpS4AloStX";10;18;63;['https://pbs.twimg.com/media/FNTg-gQXoAIe615.jpg']
208;2022-03-08 01:30:10 CET;08.03.22;Luxury Cruxx;luxurycruxx;https://twitter.com/luxurycruxx/status/1500992232928821253;"D&amp;G, Etro, Tommy Hilfiger Join Metaverse Fashion Week Line-Up  #Decentraland is hosting the world’s biggest metaverse fashion week featuring a host of luxury brands, from Dolce &amp; Gabbana to Jacob &amp; Co.  Read More:  https://t.co/d5gZjd5x8Z  #LuxuryCruxx #LuxuryConnect  https://t.co/3ThCrIrxAF";0;0;0;['https://pbs.twimg.com/media/FNSYev0WUAUUBcd.jpg']
209;2022-03-06 17:19:01 CET;06.03.22;Gjordon Zealand;gjordonz;https://twitter.com/GjordonZ/status/1500506243387084801;#8SIAN1ETH Rocketship is taking off with a whole month of announcements. Topped off with a metaverse fashion week @decentraland , with the likes of @coolcats @dolcegabbana @Deadfellaz @TommyHilfiger and more! LFG!!!  https://t.co/uGtgZ9IJwi;1;1;5;['https://pbs.twimg.com/media/FNLeW8pXoAAykgN.jpg']
210;2022-03-06 12:05:52 CET;06.03.22;Conana.eth 🔮;conanahere;https://twitter.com/conanahere/status/1500427436957208579;"Bullish on @8sianNFT this month.  🌈Joining the likes of D&amp;G + Tommy Hilfiger in Metaverse Fashion Week  🌈Women's History Month celebration 🌈IRL Events and Joint spaces lined up. 🌈New partnerships   Koupe a couple off the floor last week.  #8SIAN1ETH  https://t.co/0BolfsJigg";0;8;20;['https://pbs.twimg.com/media/FNKWFRuVkAEalsO.jpg']
211;2022-03-06 07:58:53 CET;06.03.22;Bitcoin News Post;bitcoinnewspost;https://twitter.com/BitcoinNewsPost/status/1500365281839001603;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, #Bitcoin #News  https://t.co/aQ2GkeI8k8 #bitcoinnews";0;0;0;[]
212;2022-03-03 21:28:59 CET;03.03.22;Gjordon Zealand;gjordonz;https://twitter.com/GjordonZ/status/1499481988339748866;Huge news today for 8sian fam!! so figured I'd share my Fuujin Raijin Biker Twins. 2 of the favorites from my collection. #8SIANFOLLOW8SIAN @8sianNFT @8sianmom #MVFW #Dolcegabbana #TommyHilfiger  https://t.co/tOm0jOkPOd;3;5;25;['https://pbs.twimg.com/media/FM84UT0WUAQe2S9.png', 'https://pbs.twimg.com/media/FM84fHBXMAk-XNu.jpg']
213;2022-03-03 15:55:24 CET;03.03.22;ducdemontebello;ducdemontebello;https://twitter.com/ducdemontebello/status/1499398039064088580;"Crypto Fashion Week will return in 2022, though it’s no longer the only game in town. An event called the Metaverse Fashion Week will begin on March 24, and it is expected to include contributions from iconic fashion brands like Tommy Hilfiger and Dolce &amp; Gabbana.""";2;0;0;[]
214;2022-03-03 07:37:03 CET;03.03.22;Charotar Daily;charotardaily;https://twitter.com/charotardaily/status/1499272623120961536;"D&amp;G, Etro, Tommy Hilfiger Join Metaverse Fashion Week Line-Up  https://t.co/drvHB0HSWb";0;0;0;[]
215;2022-03-02 18:57:08 CET;02.03.22;I work in China;tactuali;https://twitter.com/TActuali/status/1499081385310523393;"D&amp;G, Etro, Tommy Hilfiger Join Metaverse Fashion Week Line-Up  https://t.co/tqZ3s18YsD  https://t.co/YkHGlcJqjt";0;0;0;['https://pbs.twimg.com/media/FM3Ok0TaMAAGS-M.jpg']
216;2022-03-02 16:22:08 CET;02.03.22;Metav3rse;metav3rse_;https://twitter.com/metav3rse_/status/1499042377301856263;"D&amp;G, Etro, Tommy Hilfiger Join Metaverse Fashion Week Line-Up - Jing Daily  https://t.co/xhEdDqDotn";0;0;0;[]
217;2022-03-02 16:22:05 CET;02.03.22;NFT Marketing Partners;partnersnft;https://twitter.com/PartnersNFT/status/1499042366623129601;"D&amp;G, Etro, Tommy Hilfiger Join Metaverse Fashion Week Line-Up - Jing Daily  https://t.co/V4RoA14hWL";0;0;1;[]
218;2022-03-02 08:51:16 CET;02.03.22;Charotar Daily;charotardaily;https://twitter.com/charotardaily/status/1498928912671387648;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/KYl9ohXMri";0;0;0;[]
219;2022-03-01 16:03:39 CET;01.03.22;S O H E i L;soheil_sbabaei;https://twitter.com/Soheil_SBabaei/status/1498675336929763333;"#Decentraland has announced the launch of a #Metaverse FashionWeek that is scheduled to take place on Mar24–27,2022.A large number of wellknown fashionbrands such as #DolceGabbana,#Selfridges, #TommyHilfiger,#JacobCo,&amp;more willbe participating in the4day #metaverse fashion event.  https://t.co/DBlCJCfHgM";0;0;0;['https://pbs.twimg.com/media/FMxdPCZXMAMeJN_.jpg']
220;2022-03-01 15:41:42 CET;01.03.22;Joanna Popper;joannapopper;https://twitter.com/JoannaPopper/status/1498669813299916807;#Metaverse Fashion Week:⁩ @PacoRabanne⁩ ⁦@dolcegabbana⁩ ⁦@EtroOfficial⁩ ⁦@TommyHilfiger⁩ Dundas ⁦@Roberto_Cavalli⁩ ⁦@ElieSaabWorld⁩⁦ @dressxcom⁩ ⁦@thefabricant⁩ ⁦@AUROBOROS_LTD⁩ in @decentraland⁩  https://t.co/us0zZDAQ0u;1;0;3;[]
221;2022-03-01 00:54:58 CET;01.03.22;crypto_invest;crypto_invest88;https://twitter.com/crypto_invest88/status/1498446660871274498;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  The blockchain-based virtual world Decentraland has announced the launch of a Metaverse Fashion Week that is scheduled to take place on March 24 – 27, 2022.   https://t.co/jlLdLoStO0  https://t.co/xMO6jVL1GH";0;0;0;['https://pbs.twimg.com/media/FMuNMBbacAULxll.jpg']
222;2022-02-28 21:01:54 CET;28.02.22;XPOZD;xpozd_io;https://twitter.com/xpozd_io/status/1498388009720287235;@BITCOINMACADEMY @decentraland @PacoRabanne @dolcegabbana @EtroOfficial @TommyHilfiger Fashion has always been ahead of the curve! We’re excited to be in #mvfw;0;0;1;[]
223;2022-02-28 14:14:48 CET;28.02.22;🇵🇷👩🏽‍💻🧘🏽‍♀Aimée (♕, ♛)🐶(💙,🧡) ➡️ BUIDLING;thecryptocoach;https://twitter.com/thecryptocoach/status/1498285556954017798;"The days of attending fashion shows since college, are now taking a turn towards the future. Excited for this event!!!  Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/8Se1ojwn42 via @BTCTN  https://t.co/567lpOoucO";0;0;1;['https://pbs.twimg.com/tweet_video_thumb/FMr6wNZXsAcHaqm.jpg']
224;2022-02-28 12:25:40 CET;28.02.22;Crypto Media Network;cmnnewsofficial;https://twitter.com/cmnnewsofficial/status/1498258095453409281;Decentraland, a blockchain-based virtual world, has announced the start of a Metaverse Fashion Week, which will take place from March 24 to 27, 2022. #decentraland #TommyHilfiger #DolceGabbana #selfridges #metaverse #fashionweek #blockchain #virtualworld    https://t.co/T2xmgo40fc;0;21;221;[]
225;2022-02-28 03:12:03 CET;28.02.22;AGORACOM - George;agoracom;https://twitter.com/AGORACOM/status/1498118769826271234;"NEWS... $COIN @tokens_com &amp; @decentraland Announce Brands Participating in #Metaverse Fashion Week   ⏩ Including: @Roberto_Cavalli @dolcegabbana @TommyHilfiger &amp; more  ⏩ Event held on property owned by $SMURF sub @metav3rsegroup   $HIVE $ETH  #crypto   https://t.co/WzgusXzntT  https://t.co/cMMoyfpQcg";1;0;3;['https://pbs.twimg.com/media/FMpjFFeXMAUmdy2.jpg']
226;2022-02-27 11:24:21 CET;27.02.22;DJ Richy boy;djrichyboy;https://twitter.com/djrichyboy/status/1497880273610027012;"The luxury NFT marketplace UNXD announced the participants of Metaverse Fashion Week🛍️   Dolce &amp; Gabbana, Paco Rabanne, Tommy Hilfiger, Jacob &amp; Co, Elie Saab, Etro, Dundas, Nicholas Kirkwood, Cavalli, Axel Arigato  will visit the first metaverse fashion week👠  https://t.co/EotQivu3M8";1;1;2;['https://pbs.twimg.com/media/FMmKK6HXsAA7TXN.jpg']
227;2022-02-27 10:11:04 CET;27.02.22;Beautyller™;beautyller;https://twitter.com/beautyller/status/1497861834400882693;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges – Metaverse Bitcoin News - Bitcoin News  https://t.co/p0me1RjluP  https://t.co/zXmgGw1Eif";0;2;2;['https://pbs.twimg.com/media/FMl5Zo4VcAUTfWG.jpg']
228;2022-02-26 23:17:04 CET;26.02.22;Andy Wood;andywoodhq;https://twitter.com/andywoodhq/status/1497697249941413889;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges  https://t.co/BlkayFcbIs  #NFTcollectors #nftcollector #NFTcollectibles #nftdrops #cryptoart #NFTart #nftfashion";0;0;4;[]
229;2022-02-26 23:11:35 CET;26.02.22;Newsycanuse;newsycanuse1;https://twitter.com/Newsycanuse1/status/1497695867083579406;"Decentraland to Host Metaverse Fashion Week With Tommy Hilfiger, Dolce &amp; Gabbana, Selfridges   The block...  https://t.co/9vfVZPqhlq  https://t.co/KtzfmfH67L";0;0;0;['https://pbs.twimg.com/media/FMjic8sXwAcd0ty.jpg']
230;2022-02-26 22:58:16 CET;26.02.22;BITCOIN MILLONARIOS ACADEMY;bitcoinmacademy;https://twitter.com/BITCOINMACADEMY/status/1497692515767574528;Confirmed brands for the first #Metaverse Fashion Week #mvfw to be held on March 24 at @Decentraland: @PacoRabanne, @dolcegabbana, @EtroOfficial, @TommyHilfiger among others. #fashion 👗 is fast catching up with #web3 adoption 👊 #Metaverse  more info:  https://t.co/U7FXP351DZ  https://t.co/6obGbgTgVP;4;68;81;['https://pbs.twimg.com/media/FMjfFf-XIAk5ubR.jpg']
231;2022-02-26 20:48:41 CET;26.02.22;Newblock;newblock_news;https://twitter.com/Newblock_news/status/1497659905620119555;"#Decentraland to Host #Metaverse Fashion Week With #TommyHilfiger, #Dolce &amp; Gabbana, #Selfridges  https://t.co/v9Is6MIdP3";1;1;11;[]
